reading_id,mine_id,sensor_type,value,unit,recorded_at
1286,36,temperature,22.2,C,2026-09-06T20:36:00+00:00
1287,36,temperature,30.4,C,2026-09-07T02:53:00+00:00
1288,36,temperature,41.2,C,2026-09-07T08:19:00+00:00
1289,36,temperature,34.5,C,2026-09-07T14:36:00+00:00
1290,36,temperature,43.8,C,2026-09-07T20:56:00+00:00
1291,36,temperature,22.3,C,2026-09-08T02:49:00+00:00
1292,36,temperature,55.2,C,2026-09-08T08:18:00+00:00
1293,36,temperature,27.6,C,2026-09-08T14:59:00+00:00
1294,36,temperature,28.0,C,2026-09-08T20:39:00+00:00
1295,36,temperature,40.8,C,2026-09-09T02:36:00+00:00
1296,36,temperature,42.2,C,2026-09-09T08:26:00+00:00
1297,37,dust,4.5,mg/m3,2026-09-06T14:35:00+00:00
1298,37,dust,8.1,mg/m3,2026-09-06T20:37:00+00:00
1299,37,dust,9.3,mg/m3,2026-09-07T02:44:00+00:00
1300,37,dust,5.8,mg/m3,2026-09-07T08:47:00+00:00
1301,37,dust,8.8,mg/m3,2026-09-07T14:39:00+00:00
1302,37,dust,7.5,mg/m3,2026-09-07T20:23:00+00:00
1303,37,dust,2.7,mg/m3,2026-09-08T02:54:00+00:00
1304,37,dust,5.9,mg/m3,2026-09-08T08:45:00+00:00
1305,37,dust,7.9,mg/m3,2026-09-08T14:43:00+00:00
1306,37,dust,2.1,mg/m3,2026-09-08T20:19:00+00:00
1307,37,dust,6.1,mg/m3,2026-09-09T02:48:00+00:00
1308,37,dust,5.0,mg/m3,2026-09-09T08:53:00+00:00
1309,37,gas,8.4,ppm,2026-09-06T14:16:00+00:00
1310,37,gas,13.1,ppm,2026-09-06T20:56:00+00:00
1311,37,gas,41.7,ppm,2026-09-07T02:36:00+00:00
1312,37,gas,40.0,ppm,2026-09-07T08:19:00+00:00
1313,37,gas,12.6,ppm,2026-09-07T14:38:00+00:00
1314,37,gas,16.2,ppm,2026-09-07T20:41:00+00:00
1315,37,gas,39.0,ppm,2026-09-08T02:37:00+00:00
1316,37,gas,14.7,ppm,2026-09-08T08:56:00+00:00
1317,37,gas,35.0,ppm,2026-09-08T14:20:00+00:00
1318,37,gas,44.3,ppm,2026-09-08T20:55:00+00:00
1319,37,gas,25.8,ppm,2026-09-09T02:33:00+00:00
1320,37,gas,36.4,ppm,2026-09-09T08:25:00+00:00
1321,37,temperature,34.4,C,2026-09-06T14:45:00+00:00
1322,37,temperature,26.7,C,2026-09-06T20:41:00+00:00
1323,37,temperature,26.5,C,2026-09-07T02:34:00+00:00
1324,37,temperature,28.0,C,2026-09-07T08:19:00+00:00
1325,37,temperature,27.8,C,2026-09-07T14:55:00+00:00
1326,37,temperature,32.6,C,2026-09-07T20:34:00+00:00
1327,37,temperature,43.2,C,2026-09-08T02:37:00+00:00
1328,37,temperature,32.2,C,2026-09-08T08:36:00+00:00
1329,37,temperature,42.1,C,2026-09-08T14:30:00+00:00
1330,37,temperature,33.7,C,2026-09-08T20:33:00+00:00
1331,37,temperature,31.0,C,2026-09-09T02:32:00+00:00
1332,37,temperature,35.5,C,2026-09-09T08:50:00+00:00
1333,38,dust,6.9,mg/m3,2026-09-06T14:44:00+00:00
1334,38,dust,7.5,mg/m3,2026-09-06T20:21:00+00:00
1335,38,dust,4.0,mg/m3,2026-09-07T02:53:00+00:00
1336,38,dust,6.9,mg/m3,2026-09-07T08:21:00+00:00
1337,38,dust,5.8,mg/m3,2026-09-07T14:41:00+00:00
1338,38,dust,4.0,mg/m3,2026-09-07T20:36:00+00:00
1339,38,dust,3.0,mg/m3,2026-09-08T02:49:00+00:00
1340,38,dust,9.4,mg/m3,2026-09-08T08:39:00+00:00
1341,38,dust,1.9,mg/m3,2026-09-08T14:48:00+00:00
1342,38,dust,6.5,mg/m3,2026-09-08T20:49:00+00:00
1343,38,dust,6.9,mg/m3,2026-09-09T02:30:00+00:00
1344,38,dust,1.8,mg/m3,2026-09-09T08:46:00+00:00
1345,38,gas,34.9,ppm,2026-09-06T14:31:00+00:00
1346,38,gas,25.6,ppm,2026-09-06T20:32:00+00:00
1347,38,gas,39.3,ppm,2026-09-07T02:54:00+00:00
1348,38,gas,24.6,ppm,2026-09-07T08:21:00+00:00
1349,38,gas,19.5,ppm,2026-09-07T14:35:00+00:00
1350,38,gas,35.0,ppm,2026-09-07T20:27:00+00:00
1351,38,gas,23.8,ppm,2026-09-08T02:23:00+00:00
1352,38,gas,36.8,ppm,2026-09-08T08:51:00+00:00
1353,38,gas,10.4,ppm,2026-09-08T14:36:00+00:00
1354,38,gas,43.5,ppm,2026-09-08T20:57:00+00:00
1355,38,gas,31.4,ppm,2026-09-09T02:47:00+00:00
1356,38,gas,24.8,ppm,2026-09-09T08:49:00+00:00
1357,38,temperature,36.6,C,2026-09-06T14:54:00+00:00
1358,38,temperature,35.2,C,2026-09-06T20:56:00+00:00
1359,38,temperature,29.0,C,2026-09-07T02:46:00+00:00
1360,38,temperature,33.1,C,2026-09-07T08:54:00+00:00
1361,38,temperature,43.4,C,2026-09-07T14:27:00+00:00
1362,38,temperature,30.5,C,2026-09-07T20:27:00+00:00
1363,38,temperature,41.0,C,2026-09-08T02:58:00+00:00
1364,38,temperature,41.0,C,2026-09-08T08:28:00+00:00
1365,38,temperature,29.4,C,2026-09-08T14:49:00+00:00
1366,38,temperature,30.1,C,2026-09-08T20:18:00+00:00
1367,38,temperature,25.2,C,2026-09-09T02:50:00+00:00
1368,38,temperature,32.2,C,2026-09-09T08:31:00+00:00
1369,39,dust,8.8,mg/m3,2026-09-06T14:43:00+00:00
1370,39,dust,3.4,mg/m3,2026-09-06T20:55:00+00:00
1371,39,dust,8.5,mg/m3,2026-09-07T02:47:00+00:00
1372,39,dust,3.1,mg/m3,2026-09-07T08:56:00+00:00
1373,39,dust,3.5,mg/m3,2026-09-07T14:53:00+00:00
1374,39,dust,5.0,mg/m3,2026-09-07T20:25:00+00:00
1375,39,dust,5.6,mg/m3,2026-09-08T02:58:00+00:00
1376,39,dust,8.8,mg/m3,2026-09-08T08:53:00+00:00
1377,39,dust,3.6,mg/m3,2026-09-08T14:29:00+00:00
1378,39,dust,4.4,mg/m3,2026-09-08T20:36:00+00:00
1379,39,dust,4.4,mg/m3,2026-09-09T02:58:00+00:00
1380,39,dust,6.1,mg/m3,2026-09-09T08:39:00+00:00
1381,39,gas,18.2,ppm,2026-09-06T14:41:00+00:00
1382,39,gas,34.5,ppm,2026-09-06T20:29:00+00:00
1383,39,gas,43.9,ppm,2026-09-07T02:43:00+00:00
1384,39,gas,41.9,ppm,2026-09-07T08:37:00+00:00
1385,39,gas,32.2,ppm,2026-09-07T14:15:00+00:00
1386,39,gas,11.7,ppm,2026-09-07T20:56:00+00:00
1387,39,gas,26.6,ppm,2026-09-08T02:16:00+00:00
1388,39,gas,14.5,ppm,2026-09-08T08:28:00+00:00
1389,39,gas,16.0,ppm,2026-09-08T14:23:00+00:00
1390,39,gas,32.2,ppm,2026-09-08T20:27:00+00:00
1391,39,gas,22.7,ppm,2026-09-09T03:00:00+00:00
1392,39,gas,19.1,ppm,2026-09-09T08:27:00+00:00
1393,39,temperature,22.6,C,2026-09-06T14:38:00+00:00
1394,39,temperature,36.7,C,2026-09-06T20:26:00+00:00
1395,39,temperature,29.7,C,2026-09-07T02:34:00+00:00
1396,39,temperature,49.7,C,2026-09-07T08:26:00+00:00
1397,39,temperature,35.6,C,2026-09-07T14:51:00+00:00
1398,39,temperature,26.0,C,2026-09-07T20:25:00+00:00
1399,39,temperature,36.5,C,2026-09-08T02:36:00+00:00
1400,39,temperature,25.2,C,2026-09-08T08:35:00+00:00
1401,39,temperature,23.8,C,2026-09-08T14:33:00+00:00
1402,39,temperature,39.6,C,2026-09-08T20:54:00+00:00
1403,39,temperature,31.1,C,2026-09-09T02:21:00+00:00
1404,39,temperature,25.9,C,2026-09-09T08:34:00+00:00
1405,40,dust,5.6,mg/m3,2026-09-06T14:26:00+00:00
1406,40,dust,3.7,mg/m3,2026-09-06T20:45:00+00:00
1407,40,dust,19.4,mg/m3,2026-09-07T02:51:00+00:00
1408,40,dust,6.0,mg/m3,2026-09-07T08:34:00+00:00
1409,40,dust,4.4,mg/m3,2026-09-07T14:54:00+00:00
1410,40,dust,3.6,mg/m3,2026-09-07T20:19:00+00:00
1411,40,dust,5.3,mg/m3,2026-09-08T02:27:00+00:00
1412,40,dust,8.9,mg/m3,2026-09-08T08:31:00+00:00
1413,40,dust,6.9,mg/m3,2026-09-08T14:33:00+00:00
1414,40,dust,6.7,mg/m3,2026-09-08T20:28:00+00:00
1415,40,dust,5.3,mg/m3,2026-09-09T02:19:00+00:00
1416,40,dust,5.7,mg/m3,2026-09-09T08:18:00+00:00
1417,40,gas,40.6,ppm,2026-09-06T14:15:00+00:00
1418,40,gas,44.6,ppm,2026-09-06T20:52:00+00:00
1419,40,gas,20.3,ppm,2026-09-07T02:32:00+00:00
1420,40,gas,5.9,ppm,2026-09-07T08:41:00+00:00
1421,40,gas,9.8,ppm,2026-09-07T14:40:00+00:00
1422,40,gas,12.9,ppm,2026-09-07T20:15:00+00:00
1423,40,gas,33.5,ppm,2026-09-08T02:31:00+00:00
1424,40,gas,6.2,ppm,2026-09-08T08:25:00+00:00
1425,40,gas,24.2,ppm,2026-09-08T14:34:00+00:00
1426,40,gas,20.5,ppm,2026-09-08T20:38:00+00:00
1427,40,gas,40.3,ppm,2026-09-09T02:54:00+00:00
1428,40,gas,23.7,ppm,2026-09-09T08:55:00+00:00
1429,40,temperature,43.3,C,2026-09-06T14:23:00+00:00
1430,40,temperature,31.0,C,2026-09-06T21:00:00+00:00
1431,40,temperature,36.6,C,2026-09-07T02:44:00+00:00
1432,40,temperature,41.6,C,2026-09-07T08:33:00+00:00
1433,40,temperature,28.0,C,2026-09-07T14:39:00+00:00
1434,40,temperature,30.5,C,2026-09-07T20:56:00+00:00
1435,40,temperature,38.7,C,2026-09-08T02:33:00+00:00
1436,40,temperature,41.1,C,2026-09-08T08:55:00+00:00
1437,40,temperature,38.8,C,2026-09-08T14:51:00+00:00
1438,40,temperature,34.2,C,2026-09-08T20:30:00+00:00
1439,40,temperature,35.5,C,2026-09-09T02:47:00+00:00
1440,40,temperature,43.5,C,2026-09-09T08:44:00+00:00
1441,41,dust,5.9,mg/m3,2026-09-06T14:48:00+00:00
1442,41,dust,4.3,mg/m3,2026-09-06T20:50:00+00:00
1443,41,dust,4.7,mg/m3,2026-09-07T02:41:00+00:00
1444,41,dust,1.8,mg/m3,2026-09-07T08:59:00+00:00
1445,41,dust,4.0,mg/m3,2026-09-07T14:23:00+00:00
1446,41,dust,5.6,mg/m3,2026-09-07T20:27:00+00:00
1447,41,dust,6.4,mg/m3,2026-09-08T02:47:00+00:00
1448,41,dust,8.0,mg/m3,2026-09-08T08:45:00+00:00
1449,41,dust,8.0,mg/m3,2026-09-08T14:25:00+00:00
1450,41,dust,4.6,mg/m3,2026-09-08T20:28:00+00:00
1451,41,dust,3.1,mg/m3,2026-09-09T02:56:00+00:00
1452,41,dust,7.9,mg/m3,2026-09-09T08:48:00+00:00
1453,41,gas,17.3,ppm,2026-09-06T14:25:00+00:00
1454,41,gas,15.4,ppm,2026-09-06T20:54:00+00:00
1455,41,gas,25.8,ppm,2026-09-07T02:54:00+00:00
1456,41,gas,28.9,ppm,2026-09-07T08:36:00+00:00
1457,41,gas,17.8,ppm,2026-09-07T14:51:00+00:00
1458,41,gas,29.2,ppm,2026-09-07T20:18:00+00:00
1459,41,gas,16.7,ppm,2026-09-08T02:38:00+00:00
1460,41,gas,18.2,ppm,2026-09-08T08:48:00+00:00
1461,41,gas,35.9,ppm,2026-09-08T14:20:00+00:00
1462,41,gas,8.6,ppm,2026-09-08T20:16:00+00:00
1463,41,gas,15.7,ppm,2026-09-09T02:46:00+00:00
1464,41,gas,34.9,ppm,2026-09-09T08:19:00+00:00
1465,41,temperature,33.0,C,2026-09-06T14:31:00+00:00
1466,41,temperature,31.1,C,2026-09-06T20:39:00+00:00
1467,41,temperature,38.6,C,2026-09-07T02:45:00+00:00
1468,41,temperature,55.5,C,2026-09-07T08:58:00+00:00
1469,41,temperature,29.5,C,2026-09-07T14:30:00+00:00
1470,41,temperature,31.5,C,2026-09-07T20:59:00+00:00
1471,41,temperature,23.4,C,2026-09-08T02:30:00+00:00
1472,41,temperature,25.2,C,2026-09-08T08:57:00+00:00
1473,41,temperature,23.2,C,2026-09-08T14:27:00+00:00
1474,41,temperature,32.9,C,2026-09-08T20:43:00+00:00
1475,41,temperature,29.6,C,2026-09-09T02:23:00+00:00
1476,41,temperature,45.7,C,2026-09-09T08:30:00+00:00
1477,42,dust,5.9,mg/m3,2026-09-06T14:22:00+00:00
1478,42,dust,4.3,mg/m3,2026-09-06T20:21:00+00:00
1479,42,dust,1.7,mg/m3,2026-09-07T02:55:00+00:00
1480,42,dust,2.8,mg/m3,2026-09-07T08:30:00+00:00
1481,42,dust,6.1,mg/m3,2026-09-07T14:59:00+00:00
1482,42,dust,2.5,mg/m3,2026-09-07T20:42:00+00:00
1483,42,dust,3.8,mg/m3,2026-09-08T02:22:00+00:00
1484,42,dust,6.3,mg/m3,2026-09-08T08:51:00+00:00
1485,42,dust,5.7,mg/m3,2026-09-08T14:41:00+00:00
1486,42,dust,2.4,mg/m3,2026-09-08T20:17:00+00:00
1487,42,dust,4.9,mg/m3,2026-09-09T02:41:00+00:00
1488,42,dust,4.7,mg/m3,2026-09-09T08:54:00+00:00
1489,42,gas,21.8,ppm,2026-09-06T14:21:00+00:00
1490,42,gas,27.7,ppm,2026-09-06T20:49:00+00:00
1491,42,gas,12.3,ppm,2026-09-07T02:54:00+00:00
1492,42,gas,12.6,ppm,2026-09-07T08:48:00+00:00
1493,42,gas,14.4,ppm,2026-09-07T14:29:00+00:00
1494,42,gas,5.1,ppm,2026-09-07T20:56:00+00:00
1495,42,gas,11.9,ppm,2026-09-08T02:49:00+00:00
1496,42,gas,23.4,ppm,2026-09-08T08:45:00+00:00
1497,42,gas,12.0,ppm,2026-09-08T14:52:00+00:00
1498,42,gas,25.6,ppm,2026-09-08T20:55:00+00:00
1499,42,gas,43.7,ppm,2026-09-09T02:20:00+00:00
1500,42,gas,13.6,ppm,2026-09-09T08:54:00+00:00
1501,42,temperature,40.1,C,2026-09-06T14:18:00+00:00
1502,42,temperature,34.3,C,2026-09-06T20:33:00+00:00
1503,42,temperature,43.4,C,2026-09-07T02:44:00+00:00
1504,42,temperature,29.9,C,2026-09-07T08:20:00+00:00
1505,42,temperature,22.6,C,2026-09-07T14:38:00+00:00
1506,42,temperature,42.7,C,2026-09-07T20:31:00+00:00
1507,42,temperature,33.8,C,2026-09-08T02:37:00+00:00
1508,42,temperature,43.0,C,2026-09-08T08:46:00+00:00
1509,42,temperature,53.1,C,2026-09-08T14:33:00+00:00
1510,42,temperature,22.4,C,2026-09-08T20:20:00+00:00
1511,42,temperature,38.6,C,2026-09-09T02:17:00+00:00
1512,42,temperature,36.6,C,2026-09-09T08:39:00+00:00
1513,43,dust,4.6,mg/m3,2026-09-06T14:28:00+00:00
1514,43,dust,3.3,mg/m3,2026-09-06T20:49:00+00:00
1515,43,dust,6.7,mg/m3,2026-09-07T02:35:00+00:00
1516,43,dust,4.7,mg/m3,2026-09-07T08:17:00+00:00
1517,43,dust,2.5,mg/m3,2026-09-07T15:00:00+00:00
1518,43,dust,3.4,mg/m3,2026-09-07T20:26:00+00:00
1519,43,dust,4.3,mg/m3,2026-09-08T02:49:00+00:00
1520,43,dust,4.3,mg/m3,2026-09-08T08:26:00+00:00
1521,43,dust,4.5,mg/m3,2026-09-08T14:54:00+00:00
1522,43,dust,3.4,mg/m3,2026-09-08T20:58:00+00:00
1523,43,dust,2.9,mg/m3,2026-09-09T02:28:00+00:00
1524,43,dust,1.7,mg/m3,2026-09-09T08:29:00+00:00
1525,43,gas,11.3,ppm,2026-09-06T14:51:00+00:00
1526,43,gas,8.1,ppm,2026-09-06T20:51:00+00:00
1527,43,gas,42.3,ppm,2026-09-07T02:29:00+00:00
1528,43,gas,12.8,ppm,2026-09-07T08:17:00+00:00
1529,43,gas,38.3,ppm,2026-09-07T14:39:00+00:00
1530,43,gas,18.2,ppm,2026-09-07T20:17:00+00:00
1531,43,gas,17.9,ppm,2026-09-08T02:20:00+00:00
1532,43,gas,6.3,ppm,2026-09-08T08:55:00+00:00
1533,43,gas,22.8,ppm,2026-09-08T14:53:00+00:00
1534,43,gas,18.0,ppm,2026-09-08T20:40:00+00:00
1535,43,gas,31.3,ppm,2026-09-09T03:00:00+00:00
1536,43,gas,20.9,ppm,2026-09-09T08:44:00+00:00
1537,43,temperature,28.4,C,2026-09-06T14:25:00+00:00
1538,43,temperature,28.8,C,2026-09-06T20:57:00+00:00
1539,43,temperature,36.1,C,2026-09-07T02:47:00+00:00
1540,43,temperature,24.0,C,2026-09-07T08:49:00+00:00
1541,43,temperature,33.1,C,2026-09-07T14:42:00+00:00
1542,43,temperature,23.2,C,2026-09-07T20:29:00+00:00
1543,43,temperature,25.5,C,2026-09-08T02:16:00+00:00
1544,43,temperature,25.8,C,2026-09-08T08:19:00+00:00
1545,43,temperature,43.8,C,2026-09-08T14:32:00+00:00
1546,43,temperature,28.7,C,2026-09-08T20:47:00+00:00
1547,43,temperature,29.8,C,2026-09-09T02:36:00+00:00
1548,43,temperature,48.2,C,2026-09-09T08:41:00+00:00
1549,44,dust,5.9,mg/m3,2026-09-06T14:46:00+00:00
1550,44,dust,1.9,mg/m3,2026-09-06T20:30:00+00:00
1551,44,dust,4.9,mg/m3,2026-09-07T02:16:00+00:00
1552,44,dust,2.9,mg/m3,2026-09-07T09:00:00+00:00
1553,44,dust,6.6,mg/m3,2026-09-07T14:50:00+00:00
1554,44,dust,2.4,mg/m3,2026-09-07T20:39:00+00:00
1555,44,dust,8.9,mg/m3,2026-09-08T02:50:00+00:00
1556,44,dust,7.0,mg/m3,2026-09-08T08:29:00+00:00
1557,44,dust,3.6,mg/m3,2026-09-08T14:53:00+00:00
1558,44,dust,4.9,mg/m3,2026-09-08T20:18:00+00:00
1559,44,dust,9.4,mg/m3,2026-09-09T02:56:00+00:00
1560,44,dust,2.5,mg/m3,2026-09-09T08:47:00+00:00
1561,44,gas,36.9,ppm,2026-09-06T14:47:00+00:00
1562,44,gas,36.9,ppm,2026-09-06T20:21:00+00:00
1563,44,gas,24.9,ppm,2026-09-07T02:43:00+00:00
1564,44,gas,38.0,ppm,2026-09-07T08:45:00+00:00
1565,44,gas,16.7,ppm,2026-09-07T14:20:00+00:00
1566,44,gas,43.6,ppm,2026-09-07T20:29:00+00:00
1567,44,gas,10.2,ppm,2026-09-08T02:48:00+00:00
1568,44,gas,43.5,ppm,2026-09-08T08:20:00+00:00
1569,44,gas,22.4,ppm,2026-09-08T15:00:00+00:00
1570,44,gas,37.0,ppm,2026-09-08T20:31:00+00:00
1571,44,gas,27.5,ppm,2026-09-09T02:26:00+00:00
1572,44,gas,18.9,ppm,2026-09-09T08:28:00+00:00
1573,44,temperature,41.9,C,2026-09-06T14:19:00+00:00
1574,44,temperature,33.0,C,2026-09-06T20:28:00+00:00
1575,44,temperature,25.8,C,2026-09-07T02:34:00+00:00
1576,44,temperature,41.5,C,2026-09-07T08:46:00+00:00
1577,44,temperature,27.3,C,2026-09-07T14:18:00+00:00
1578,44,temperature,22.7,C,2026-09-07T20:23:00+00:00
1579,44,temperature,39.5,C,2026-09-08T02:31:00+00:00
1580,44,temperature,38.4,C,2026-09-08T08:28:00+00:00
1581,44,temperature,22.2,C,2026-09-08T14:47:00+00:00
1582,44,temperature,38.5,C,2026-09-08T20:31:00+00:00
1583,44,temperature,25.9,C,2026-09-09T02:34:00+00:00
1584,44,temperature,26.3,C,2026-09-09T08:24:00+00:00
1585,45,dust,6.9,mg/m3,2026-09-06T14:38:00+00:00
1586,45,dust,7.0,mg/m3,2026-09-06T20:59:00+00:00
1587,45,dust,1.8,mg/m3,2026-09-07T02:55:00+00:00
1588,45,dust,2.2,mg/m3,2026-09-07T08:40:00+00:00
1589,45,dust,8.1,mg/m3,2026-09-07T14:25:00+00:00
1590,45,dust,4.6,mg/m3,2026-09-07T20:40:00+00:00
1591,45,dust,5.9,mg/m3,2026-09-08T02:33:00+00:00
1592,45,dust,2.3,mg/m3,2026-09-08T08:31:00+00:00
1593,45,dust,2.9,mg/m3,2026-09-08T14:56:00+00:00
1594,45,dust,6.1,mg/m3,2026-09-08T20:46:00+00:00
1595,45,dust,6.3,mg/m3,2026-09-09T03:00:00+00:00
1596,45,dust,2.4,mg/m3,2026-09-09T08:47:00+00:00
1597,45,gas,30.6,ppm,2026-09-06T14:59:00+00:00
1598,45,gas,23.5,ppm,2026-09-06T20:53:00+00:00
1599,45,gas,27.5,ppm,2026-09-07T02:53:00+00:00
1600,45,gas,23.7,ppm,2026-09-07T08:46:00+00:00
1601,45,gas,22.2,ppm,2026-09-07T14:50:00+00:00
1602,45,gas,12.0,ppm,2026-09-07T20:21:00+00:00
1603,45,gas,9.7,ppm,2026-09-08T02:20:00+00:00
1604,45,gas,43.3,ppm,2026-09-08T08:30:00+00:00
1605,45,gas,20.5,ppm,2026-09-08T14:36:00+00:00
1606,45,gas,32.4,ppm,2026-09-08T20:36:00+00:00
1607,45,gas,41.1,ppm,2026-09-09T02:37:00+00:00
1608,45,gas,13.7,ppm,2026-09-09T08:29:00+00:00
1609,45,temperature,37.3,C,2026-09-06T14:19:00+00:00
1610,45,temperature,36.3,C,2026-09-06T20:52:00+00:00
1611,45,temperature,25.8,C,2026-09-07T02:57:00+00:00
1612,45,temperature,43.2,C,2026-09-07T08:24:00+00:00
1613,45,temperature,28.4,C,2026-09-07T14:24:00+00:00
1614,45,temperature,28.6,C,2026-09-07T20:56:00+00:00
1615,45,temperature,36.3,C,2026-09-08T02:58:00+00:00
1616,45,temperature,41.8,C,2026-09-08T08:35:00+00:00
1617,45,temperature,35.0,C,2026-09-08T14:26:00+00:00
1618,45,temperature,34.8,C,2026-09-08T20:17:00+00:00
1619,45,temperature,25.5,C,2026-09-09T02:15:00+00:00
1620,45,temperature,32.0,C,2026-09-09T08:38:00+00:00
1621,46,dust,6.6,mg/m3,2026-09-06T14:45:00+00:00
1622,46,dust,6.3,mg/m3,2026-09-06T20:44:00+00:00
1623,46,dust,17.6,mg/m3,2026-09-07T02:32:00+00:00
1624,46,dust,4.9,mg/m3,2026-09-07T08:36:00+00:00
1625,46,dust,1.5,mg/m3,2026-09-07T14:15:00+00:00
1626,46,dust,8.1,mg/m3,2026-09-07T20:32:00+00:00
1627,46,dust,8.6,mg/m3,2026-09-08T02:33:00+00:00
1628,46,dust,2.2,mg/m3,2026-09-08T08:22:00+00:00
1629,46,dust,8.6,mg/m3,2026-09-08T14:20:00+00:00
1630,46,dust,8.4,mg/m3,2026-09-08T20:29:00+00:00
1631,46,dust,8.0,mg/m3,2026-09-09T02:59:00+00:00
1632,46,dust,2.6,mg/m3,2026-09-09T08:21:00+00:00
1633,46,gas,22.7,ppm,2026-09-06T14:36:00+00:00
1634,46,gas,12.5,ppm,2026-09-06T20:27:00+00:00
1635,46,gas,42.7,ppm,2026-09-07T02:43:00+00:00
1636,46,gas,14.9,ppm,2026-09-07T08:21:00+00:00
1637,46,gas,20.4,ppm,2026-09-07T14:35:00+00:00
1638,46,gas,13.0,ppm,2026-09-07T20:24:00+00:00
1639,46,gas,5.6,ppm,2026-09-08T02:38:00+00:00
1640,46,gas,36.2,ppm,2026-09-08T08:39:00+00:00
1641,46,gas,8.6,ppm,2026-09-08T14:41:00+00:00
1642,46,gas,16.3,ppm,2026-09-08T20:37:00+00:00
1643,46,gas,18.0,ppm,2026-09-09T02:25:00+00:00
1644,46,gas,26.3,ppm,2026-09-09T08:17:00+00:00
1645,46,temperature,32.2,C,2026-09-06T14:15:00+00:00
1646,46,temperature,33.5,C,2026-09-06T20:34:00+00:00
1647,46,temperature,31.9,C,2026-09-07T02:18:00+00:00
1648,46,temperature,22.8,C,2026-09-07T08:59:00+00:00
1649,46,temperature,34.2,C,2026-09-07T14:30:00+00:00
1650,46,temperature,34.5,C,2026-09-07T20:46:00+00:00
1651,46,temperature,43.4,C,2026-09-08T02:21:00+00:00
1652,46,temperature,37.3,C,2026-09-08T08:58:00+00:00
1653,46,temperature,42.7,C,2026-09-08T14:28:00+00:00
1654,46,temperature,43.2,C,2026-09-08T20:57:00+00:00
1655,46,temperature,24.4,C,2026-09-09T02:18:00+00:00
1656,46,temperature,22.8,C,2026-09-09T08:52:00+00:00
1657,47,dust,9.3,mg/m3,2026-09-06T14:44:00+00:00
1658,47,dust,7.5,mg/m3,2026-09-06T20:59:00+00:00
1659,47,dust,6.8,mg/m3,2026-09-07T02:28:00+00:00
1660,47,dust,6.2,mg/m3,2026-09-07T08:26:00+00:00
1661,47,dust,7.4,mg/m3,2026-09-07T14:52:00+00:00
1662,47,dust,1.8,mg/m3,2026-09-07T20:18:00+00:00
1663,47,dust,5.4,mg/m3,2026-09-08T02:24:00+00:00
1664,47,dust,3.2,mg/m3,2026-09-08T08:42:00+00:00
1665,47,dust,7.7,mg/m3,2026-09-08T14:28:00+00:00
1666,47,dust,6.6,mg/m3,2026-09-08T21:00:00+00:00
1667,47,dust,18.6,mg/m3,2026-09-09T02:21:00+00:00
1668,47,dust,8.7,mg/m3,2026-09-09T08:20:00+00:00
1669,47,gas,33.3,ppm,2026-09-06T14:57:00+00:00
1670,47,gas,30.6,ppm,2026-09-06T20:29:00+00:00
1671,47,gas,38.3,ppm,2026-09-07T02:23:00+00:00
1672,47,gas,5.7,ppm,2026-09-07T08:49:00+00:00
1673,47,gas,43.3,ppm,2026-09-07T14:16:00+00:00
1674,47,gas,44.1,ppm,2026-09-07T20:30:00+00:00
1675,47,gas,26.2,ppm,2026-09-08T02:25:00+00:00
1676,47,gas,24.3,ppm,2026-09-08T08:35:00+00:00
1677,47,gas,22.8,ppm,2026-09-08T14:48:00+00:00
1678,47,gas,14.4,ppm,2026-09-08T20:29:00+00:00
1679,47,gas,12.5,ppm,2026-09-09T02:34:00+00:00
1680,47,gas,24.1,ppm,2026-09-09T08:29:00+00:00
1681,47,temperature,43.5,C,2026-09-06T14:38:00+00:00
1682,47,temperature,38.8,C,2026-09-06T20:20:00+00:00
1683,47,temperature,27.9,C,2026-09-07T02:25:00+00:00
1684,47,temperature,31.1,C,2026-09-07T08:30:00+00:00
1685,47,temperature,37.0,C,2026-09-07T14:24:00+00:00
1686,47,temperature,22.0,C,2026-09-07T20:43:00+00:00
1687,47,temperature,36.6,C,2026-09-08T02:38:00+00:00
1688,47,temperature,28.8,C,2026-09-08T08:42:00+00:00
1689,47,temperature,40.1,C,2026-09-08T14:57:00+00:00
1690,47,temperature,37.1,C,2026-09-08T20:21:00+00:00
1691,47,temperature,30.7,C,2026-09-09T02:25:00+00:00
1692,47,temperature,42.4,C,2026-09-09T08:34:00+00:00
1693,48,dust,3.4,mg/m3,2026-09-06T14:52:00+00:00
1694,48,dust,2.0,mg/m3,2026-09-06T20:57:00+00:00
1695,48,dust,4.4,mg/m3,2026-09-07T02:53:00+00:00
1696,48,dust,8.3,mg/m3,2026-09-07T08:56:00+00:00
1697,48,dust,5.4,mg/m3,2026-09-07T14:50:00+00:00
1698,48,dust,9.3,mg/m3,2026-09-07T20:58:00+00:00
1699,48,dust,4.7,mg/m3,2026-09-08T02:19:00+00:00
1700,48,dust,2.7,mg/m3,2026-09-08T08:23:00+00:00
1701,48,dust,8.5,mg/m3,2026-09-08T14:45:00+00:00
1702,48,dust,7.1,mg/m3,2026-09-08T20:57:00+00:00
1703,48,dust,3.7,mg/m3,2026-09-09T02:42:00+00:00
1704,48,dust,1.9,mg/m3,2026-09-09T08:40:00+00:00
